@relation TrainingInstances_teste01_31

@attribute COSINE_culture numeric
@attribute JACCARD_culture numeric
@attribute JARO_culture numeric
@attribute LEVENSHTEIN_culture numeric
@attribute QGRAM_culture numeric
@attribute COSINE_sex numeric
@attribute JACCARD_sex numeric
@attribute JARO_sex numeric
@attribute LEVENSHTEIN_sex numeric
@attribute QGRAM_sex numeric
@attribute COSINE_age numeric
@attribute JACCARD_age numeric
@attribute JARO_age numeric
@attribute LEVENSHTEIN_age numeric
@attribute QGRAM_age numeric
@attribute COSINE_date_of_birth numeric
@attribute JACCARD_date_of_birth numeric
@attribute JARO_date_of_birth numeric
@attribute LEVENSHTEIN_date_of_birth numeric
@attribute QGRAM_date_of_birth numeric
@attribute COSINE_title numeric
@attribute JACCARD_title numeric
@attribute JARO_title numeric
@attribute LEVENSHTEIN_title numeric
@attribute QGRAM_title numeric
@attribute COSINE_given_name numeric
@attribute JACCARD_given_name numeric
@attribute JARO_given_name numeric
@attribute LEVENSHTEIN_given_name numeric
@attribute QGRAM_given_name numeric
@attribute COSINE_surname numeric
@attribute JACCARD_surname numeric
@attribute JARO_surname numeric
@attribute LEVENSHTEIN_surname numeric
@attribute QGRAM_surname numeric
@attribute COSINE_state numeric
@attribute JACCARD_state numeric
@attribute JARO_state numeric
@attribute LEVENSHTEIN_state numeric
@attribute QGRAM_state numeric
@attribute COSINE_suburb numeric
@attribute JACCARD_suburb numeric
@attribute JARO_suburb numeric
@attribute LEVENSHTEIN_suburb numeric
@attribute QGRAM_suburb numeric
@attribute COSINE_postcode numeric
@attribute JACCARD_postcode numeric
@attribute JARO_postcode numeric
@attribute LEVENSHTEIN_postcode numeric
@attribute QGRAM_postcode numeric
@attribute COSINE_street_number numeric
@attribute JACCARD_street_number numeric
@attribute JARO_street_number numeric
@attribute LEVENSHTEIN_street_number numeric
@attribute QGRAM_street_number numeric
@attribute COSINE_address_1 numeric
@attribute JACCARD_address_1 numeric
@attribute JARO_address_1 numeric
@attribute LEVENSHTEIN_address_1 numeric
@attribute QGRAM_address_1 numeric
@attribute resultado {nao-duplicata,duplicata}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.642857,0.285714,0,0,0,0,0,0,0,0,0.527778,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.510774,0.222222,0.060606,nao-duplicata
0,0,0,0,0,1,1,1,1,1,0,0,0.7,0.5,0.25,0,0,0.844444,0.5,0.3,1,1,1,1,1,0,0,0.441667,0.125,0,0,0,0.433333,0.1,0,0,0,0,0,0,0,0,0.438131,0.090909,0,0,0,0.55,0.25,0.166667,0,0,0,0,0,0,0,0.438889,0.222222,0,nao-duplicata
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.447619,0.142857,0,0,0,0.625,0.25,0,0,0,0,0,0,0,0,0.455026,0.142857,0,0,0,0.883333,0.75,0.5,1,1,1,1,1,0,0,0.429739,0.058824,0,nao-duplicata
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441667,0.125,0,0,0,0.425926,0.111111,0,0,0,0,0.333333,0,0,0,0.585185,0.2,0,0,0,0.7,0.5,0.166667,1,1,1,1,1,0,0,0.629462,0.352941,0.058824,nao-duplicata
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492064,0.142857,0,0,0,0.417989,0.111111,0,0,0,0,0,0,0,0,0.345238,0.125,0,0,0,0.5,0,0,1,1,1,1,1,0,0,0.62328,0.388889,0.111111,nao-duplicata
0,0,0.555556,0.333333,0,1,1,1,1,1,0,0,0,0,0,0,0,0.844444,0.5,0.3,1,1,1,1,1,0,0,0.491667,0.25,0,0,0,0.539683,0.142857,0,1,1,1,1,1,0,0,0.425926,0.111111,0,1,1,1,1,1,0,0,0.85,0.5,0.285714,0,0,0.596241,0.210526,0.054054,nao-duplicata
0,0,0,0,0,1,1,1,1,1,0,0,0.666667,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.642857,0.285714,0,0,0,0.7,0.25,0.166667,1,1,1,1,1,0,0,0.5,0.083333,0,nao-duplicata
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.825,0.5,0.3,0,0,0,0,0,0,0,0.611111,0.333333,0,0,0,0.6,0.4,0.142857,0,0,0,0,0,0,0,0.533333,0.166667,0,0,0,0.7,0.25,0.166667,1,1,1,1,1,0,0,0.539683,0.142857,0,nao-duplicata
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.472222,0.25,0,0,0,0,0,0,0,0,0.447619,0.142857,0,0,0,0,0,0,1,1,1,1,1,0,0,0.321429,0.071429,0,0,0,0.55,0.25,0.166667,0,0,0.85,0.5,0.571429,0,0,0.501263,0.125,0,nao-duplicata
1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.416667,0,0,0,0,0,0,0,0,0,0.5,0.25,0.166667,0,0,0.527778,0.25,0,0,0,0,0,0,0,0,0.590909,0.090909,0.095238,0,0,0.7,0.25,0.166667,0,0,0,0,0,1,1,1,1,1,nao-duplicata
1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.666667,0.25,0.2,1,1,1,1,1,0,0,0.428571,0.285714,0,0,0,0.531482,0.2,0,0,0,0,0,0,0,0,0.535714,0.166667,0.086957,0,0,0.5,0.25,0,0,0,0.7,0.5,0.25,0,0,0.494152,0.157895,0,nao-duplicata
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.733333,0.375,0.2,0,0,0,0,0,0,0,0.666667,0.333333,0.125,0,0,0.628571,0.333333,0.1,0,0,0,0,0,0,0,0.518519,0.111111,0,1,1,1,1,1,0,0,0.7,0.5,0.25,0,0,0.575884,0.315789,0.108108,nao-duplicata
0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.540741,0.111111,0,0,0,0.595238,0.285714,0,0,0,0,0,0,0,0,0.427778,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.512698,0.2,0.060606,nao-duplicata
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.8,0.5,0.2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.661783,0.307692,0.166667,1,1,1,1,1,0,0,0,0,0,0,0,0.603175,0.277778,0.055556,nao-duplicata
0,0,0.555556,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666667,0.5,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.721429,0.25,0.105263,0,0,0,0,0,0,0,0.407407,0,0,1,1,1,1,1,0,0,0.6,0.333333,0.2,0.5,0.333333,0.580128,0.4375,0.424242,nao-duplicata
1,1,1,1,1,0,0,0,0,0,0,0,0.7,0.5,0.25,0,0,0.844444,0.625,0.3,0,0,0,0,0,0,0,0.447619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422222,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.611111,0.416667,0.071429,nao-duplicata
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.583333,0.375,0.2,0,0,0,0,0,0,0,0.436508,0.142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0.472222,0.166667,0,1,1,1,1,1,0,0,0.7,0.5,0.25,0,0,0.646429,0.3125,0.058824,nao-duplicata
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.778333,0.375,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.62963,0.222222,0,0,0,0,0,0,0,0,0.45641,0.076923,0,0,0,0.7,0.25,0.166667,0,0,0,0,0,0.5,0.333333,0.660317,0.466667,0.424242,nao-duplicata
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.5,0.3,0,0,0,0,0,0,0,0.611111,0.333333,0.142857,0,0,0.411111,0.333333,0,0,0,0.65,0.333333,0.222222,0,0,0.489177,0.181818,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,nao-duplicata
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733333,0.5,0.2,0,0,0,0,0,1,1,1,1,1,0,0,0.436508,0.142857,0,0,0,0,0,0,0,0,0.411255,0.090909,0,0,0,0.666667,0.25,0.166667,1,1,1,1,1,0,0,0.461111,0.133333,0.058824,nao-duplicata
0,0,0.555556,0.333333,0,1,1,1,1,1,1,1,1,1,1,0,0,0.822222,0.375,0.2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,0,0,0,0.460317,0.214286,0,0,0,0.5,0.25,0,1,1,1,1,1,0,0,0,0,0,nao-duplicata
0,0,0.555556,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.625,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.316667,0.1,0,0,0,0,0,0,0,0,0.524242,0.090909,0,0,0,0.55,0.25,0.166667,0,0,0,0,0,1,1,1,1,1,nao-duplicata
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.933333,0.5,0.333333,1,1,1,1,1,1,1,1,1,1,duplicata
1,1,1,1,1,0,0,0,0,0,0,0,0.666667,0.5,0.25,0,0,0.472222,0.375,0,0,0,0.7,0.5,0.25,0,0,0.511111,0.2,0,0,0,0.455556,0.166667,0,0,0,0,0,0,0,0,0.603571,0.25,0.086957,0,0,0.666667,0,0,0,0,0,0,0,0,0,0.491148,0.142857,0,nao-duplicata
0,0,0,0,0,1,1,1,1,1,0,0,0.7,0.5,0.25,0,0,0.766667,0.5,0.3,1,1,1,1,1,0,0,0.441667,0.125,0,0,0,0.428571,0,0,0,0,0,0,0,0,0,0.511111,0.1,0,0,0,0.5,0.25,0,1,1,1,1,1,0.5,0.333333,0.760684,0.538462,0.413793,nao-duplicata
0,0,0.555556,0.333333,0.2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0.441667,0.125,0,0,0,0,0,0,0,0,0.472222,0,0,0,0,0.7,0.5,0.166667,0,0,0.666667,0.5,0.25,0,0,0.532143,0.2,0.052632,nao-duplicata
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.977778,0.888889,0.761905,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,duplicata
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.904762,0.857143,0.666667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,duplicata
0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.5,0.25,0,0,0.72,0.375,0.2,0,0,0,0,0,0,0,0.583333,0.25,0,0,0,0.4975,0.125,0.117647,0,0,0,0,0,1,1,1,1,1,0,0,0.5,0.25,0,0,0,0.7,0.5,0.25,0,0,0.591158,0.235294,0,nao-duplicata
0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.5,0.25,0,0,0.822222,0.5,0.2,0,0,0.7,0.5,0.25,1,1,1,1,1,0,0,0.525,0.125,0.1,1,1,1,1,1,0,0,0.605714,0.142857,0.125,0,0,0,0,0,0,0,0,0.333333,0,0,0,0.598291,0.230769,0,nao-duplicata
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.766667,0.5,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.441667,0.125,0,0,0,0,0,0,0,0,0.403704,0.1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
1,1,1,1,1,1,1,1,1,1,0,0,0.85,0.5,0.285714,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,duplicata
0,0,0.555556,0.333333,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.483333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611111,0.333333,0,0,0,0.666667,0.5,0.166667,0,0,0,0,0,0,0,0.557239,0.222222,0,nao-duplicata
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.408248,0.25,0.984615,0.923077,0.827586,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,duplicata
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.866667,0.75,0.5,1,1,1,1,1,1,1,1,1,1,duplicata
1,1,1,1,1,1,1,1,1,1,0,0,0.7,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.517857,0.142857,0.133333,0,0,0.374074,0.222222,0,0,0,0,0,0,0,0,0.541667,0.083333,0,0,0,0,0,0,0,0,0.65,0.333333,0.222222,0,0,0.549465,0.235294,0,nao-duplicata
0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0.9,0.625,0.5,0,0,0,0,0,0,0,0.5,0.25,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0.525,0.15,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0.333333,0.730796,0.6875,0.628571,nao-duplicata
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.72,0.375,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.569444,0.333333,0.095238,0,0,0,0,0,0,0,0.519048,0.214286,0,0,0,0.5,0,0,0,0,0.7,0.5,0.25,0,0,0.509402,0.133333,0.0625,nao-duplicata
0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.5,0.25,0,0,0.746667,0.375,0.2,0,0,0,0,0,0,0,0.611111,0.333333,0,0,0,0.361111,0.125,0,0,0,0,0,0,0,0,0.374074,0.111111,0,0,0,0,0,0,1,1,1,1,1,0,0,0.473776,0.230769,0.071429,nao-duplicata
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.766667,0.5,0.3,0,0,0,0,0,0,0,0.555556,0,0,0,0,0.441667,0.125,0,0,0,0,0,0,0,0,0.477273,0.181818,0,0,0,0.5,0,0,0,0,0.65,0.333333,0.222222,1,1,1,1,1,nao-duplicata
0,0,0.555556,0.333333,0,1,1,1,1,1,0,0,0,0,0,0,0,0.8,0.625,0.2,1,1,1,1,1,1,1,1,1,1,0,0,0.502857,0.142857,0.125,0,0,0,0,0,0,0,0.340909,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.512698,0.266667,0.060606,nao-duplicata
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.416667,0.25,0,1,1,1,1,1,1,1,1,1,1,0,0,0.585714,0.142857,0.117647,0,0,0,0,0,0,0,0.382479,0.076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nao-duplicata
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.125,0,1,1,1,1,1,1,1,1,1,1,0,0,0.502645,0.111111,0.1,0,0,0,0,0,0,0,0.470238,0.125,0,0,0,0.666667,0.25,0,0,0,0,0,0,0,0,0,0,0,nao-duplicata
0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0.85,0.625,0.5,1,1,1,1,1,1,1,1,1,1,0,0,0.666667,0.5,0.153846,0,0,0,0,0,0,0,0.570238,0.214286,0,0,0,0.5,0.25,0.166667,0,0,0,0,0,0,0,0.603846,0.384615,0.074074,nao-duplicata
0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.5,0.25,0,0,0.778333,0.5,0.3,1,1,1,1,1,0,0,0,0,0,0,0,0.411111,0,0,0,0,0,0,0,0,0,0.422619,0.125,0,0,0,0.55,0.25,0.166667,1,1,1,1,1,0.5,0.333333,0.571429,0.5,0.4375,nao-duplicata
1,1,1,1,1,0,0,0,0,0,0,0,0.7,0.5,0.25,0,0,0.825,0.625,0.3,1,1,1,1,1,0,0,0.411111,0.166667,0,0,0,0.676191,0.428571,0.125,0,0,0,0,0,0,0,0.483333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644661,0.333333,0.074074,nao-duplicata
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.8,0.25,0.2,0,0,0,0,0,0,0,0.518519,0.222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0.547214,0.157895,0,0,0,0.5,0,0,1,1,1,1,1,0,0,0.628205,0.307692,0.074074,nao-duplicata
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.746667,0.375,0.2,0,0,0,0,0,0,0,0.388889,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.517157,0.176471,0,0,0,0.5,0.25,0,1,1,1,1,1,0,0,0.365812,0.133333,0,nao-duplicata
1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.375,0.2,1,1,1,1,1,0,0,0.491667,0.25,0.117647,0,0,0.448148,0.1,0.086957,1,1,1,1,1,0,0,0.438131,0.090909,0,0,0,0.55,0.25,0.166667,0,0,0,0,0,0,0,0,0,0,nao-duplicata
0,0,0.6,0.333333,0.2,1,1,1,1,1,0,0,0,0,0,0,0,0.844444,0.625,0.5,0,0,0,0,0,1,1,1,1,1,0,0,0.557143,0.142857,0.111111,1,1,1,1,1,0,0,0.611111,0.166667,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.480556,0.1875,0.057143,nao-duplicata
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.825,0.625,0.3,0,0,0,0,0,1,1,1,1,1,0,0,0.523809,0,0,0,0,0,0,0,0,0,0.422619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.619658,0.277778,0.057143,nao-duplicata
1,1,1,1,1,0,0,0,0,0,0,0,0.7,0.5,0.25,0,0,0.666667,0.5,0.2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.416667,0.166667,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.444108,0.166667,0,nao-duplicata
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.777778,0.375,0.2,0,0,0,0,0,0,0,0.458333,0.25,0.125,0,0,0.472222,0.166667,0,1,1,1,1,1,0,0,0.542857,0.142857,0.083333,0,0,0.5,0,0,0,0,0,0.333333,0.222222,1,1,1,1,1,nao-duplicata
0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.9,0.75,0.6,0,0,0,0,0,1,1,1,1,1,0,0,0.447619,0.142857,0,0,0,0,0,0,0,0,0.675,0.166667,0.083333,0,0,0.5,0,0,0,0,0,0,0,0,0,0.456548,0.125,0,nao-duplicata
1,1,1,1,1,0,0,0,0,0,0,0,0.7,0.5,0.25,0,0,0.766667,0.5,0.3,1,1,1,1,1,0,0,0.531746,0.142857,0,1,1,1,1,1,0,0,0,0,0,0,0,0.621212,0.363636,0,0,0,0.733333,0.5,0.333333,0,0,0,0,0,0.5,0.333333,0.639006,0.470588,0.4,nao-duplicata
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.453704,0.111111,0,1,1,1,1,1,0,0,0.55,0.25,0,0,0,0.7,0.25,0.166667,1,1,1,1,1,0,0,0.594907,0.333333,0,nao-duplicata
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.733333,0.375,0.2,1,1,1,1,1,0,0,0.464286,0.142857,0,0,0,0.822222,0.75,0.6,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0.25,0.166667,0,0,0,0,0,0,0,0.586309,0.25,0.058824,nao-duplicata
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.666667,0.375,0.2,1,1,1,1,1,0,0,0.502857,0.142857,0.125,0,0,0.444444,0.166667,0,0,0,0,0,0,0,0,0.545455,0.071429,0,0,0,0.7,0.25,0.166667,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.5,0.25,0,0,0.825,0.5,0.3,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.30112,0.117647,0,0,0,0.733333,0.5,0.333333,0,0,0,0,0,0.5,0.333333,0.756313,0.5,0.444444,nao-duplicata
1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.87619,0.5,0.3,0,0,0,0,0,0,0,0.447619,0.142857,0,0,0,0.444444,0.166667,0,0,0,0,0,0,0,0,0.53312,0.153846,0,0,0,0.866667,0.5,0.333333,0,0,0,0,0,0,0,0,0,0,nao-duplicata
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.642857,0.285714,0.117647,0,0,0.44697,0.090909,0,0,0,0,0,0,0,0,0.444444,0.111111,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0.333333,0.619658,0.444444,0.4,nao-duplicata
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733333,0.25,0.2,0,0,0,0,0,0,0,0.464286,0,0,0,0,0.447619,0.142857,0,1,1,1,1,1,0,0,0.515873,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.440657,0.166667,0,nao-duplicata
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.8,0.666667,0.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,duplicata
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.778333,0.5,0.3,0,0,0,0,0,0,0,0.511111,0.2,0,0,0,0,0.142857,0,0,0,0,0,0,0,0,0.446104,0.071429,0.068965,1,1,1,1,1,0,0,0,0,0,0,0,0.54308,0.263158,0.052632,nao-duplicata
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.441667,0.125,0,0,0,0,0,0,0,0,0.523809,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395833,0.125,0,nao-duplicata
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666667,0.375,0.2,0,0,0,0,0,0,0,0.483333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.502645,0.111111,0,1,1,1,1,1,0,0,0.7,0.5,0.25,0,0,0.496296,0.2,0,nao-duplicata
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.642857,0.285714,0.117647,1,1,1,1,1,0,0,0.666667,0.5,0.25,0,0,0.457937,0.071429,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.257164,0.117647,0,nao-duplicata
0,0,0.555556,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666667,0.5,0.2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.506944,0.1875,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0.333333,0.637698,0.428571,0.4,nao-duplicata
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,0.125,0,0,0,0,0,0,1,1,1,1,1,0,0,0.489177,0.090909,0,0,0,0,0,0,0,0,0.518519,0.222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394231,0,0,nao-duplicata
0,0,0.555556,0.333333,0,0,0,0,0,0,0,0,0.7,0.5,0.25,0,0,0.941667,0.875,0.7,1,1,1,1,1,1,1,1,1,1,0,0,0.416667,0,0,0,0,0.666667,0.5,0.25,0,0,0.419192,0.181818,0,0,0,0.7,0.25,0.166667,0,0,0,0,0,0,0,0.555347,0.210526,0,nao-duplicata
0,0,0.555556,0.333333,0,1,1,1,1,1,0,0,0.7,0.5,0.25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.54,0.2,0.1,0,0,0,0,0,0,0,0,0.1,0,0,0,0.5,0.25,0,0,0,0,0,0,0,0,0.794102,0.5625,0.411765,nao-duplicata
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.733333,0.5,0.2,0,0,0,0,0,0,0,0.511111,0.2,0,0,0,0.625,0.25,0.125,1,1,1,1,1,0,0,0.563889,0.133333,0,0,0,0.5,0,0,1,1,1,1,1,0,0,0.580128,0.1875,0,nao-duplicata
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.733333,0.5,0.2,0,0,0,0,0,1,1,1,1,1,0,0,0.447619,0.142857,0.125,0,0,0,0,0,0,0,0.511111,0.133333,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.549329,0.133333,0,nao-duplicata
1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.447619,0.142857,0,0,0,0.47619,0.111111,0,1,1,1,1,1,0,0,0.40056,0.176471,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.473291,0.1875,0.060606,nao-duplicata
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.766667,0.375,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.483333,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.5,0,0,1,1,1,1,1,0,0,0,0,0,nao-duplicata
1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.666667,0.375,0.2,0,0,0,0,0,0,0,0.601191,0.125,0.105263,0,0,0.487273,0.090909,0.1,0,0,0,0,0,0,0,0.416667,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,nao-duplicata
1,1,1,1,1,0,0,0,0,0,0,0,0.7,0.5,0.25,0,0,0.825,0.5,0.3,1,1,1,1,1,0,0,0,0,0,0,0,0.531482,0.2,0,1,1,1,1,1,0,0,0.428571,0,0,0,0,0.666667,0.25,0.166667,0,0,0,0,0,0,0,0.488889,0.2,0,nao-duplicata
0,0,0,0,0,1,1,1,1,1,0,0,0.7,0.5,0.25,0,0,0.8,0.375,0.3,1,1,1,1,1,1,1,1,1,1,0,0,0.428571,0,0,0,0,0,0,0,0,0,0.481481,0.111111,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.408333,0.133333,0.064516,nao-duplicata
1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.822222,0.5,0.2,1,1,1,1,1,0,0,0.466667,0,0,0,0,0.813333,0.375,0.235294,1,1,1,1,1,0,0,0.613889,0.166667,0,1,1,1,1,1,0,0,0.85,0.5,0.285714,0,0,0.619119,0.263158,0.051282,nao-duplicata
0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0.166667,0.133333,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0,0,0,0,0.333333,0.25,0,0,0.613426,0.277778,0.052632,nao-duplicata
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.844444,0.625,0.3,1,1,1,1,1,0,0,0,0,0,0,0,0.430556,0.125,0,0,0,0,0,0,0,0,0.527778,0.25,0,1,1,1,1,1,0,0,0,0,0,0.5,0.333333,0.607937,0.466667,0.424242,nao-duplicata
